year,schoolID,propClinical,propJunior,propSenior,over70,over70Clinical,under40,under40Clinical,female,femaleClinical,femaleClinicalOnly,minority,minorityClinical,minorityClinicalOnly,minorityFemale,minorityMale,age,propCollegeDeg,propLawDeg,propAdvLawDeg,propGradDeg,private,uncappedYear,HBCU,continental
2008,S100,0.0526315789473684,0.526315789473684,0.421052631578947,0,0,0.0555555555555556,0.0526315789473684,0.388888888888889,0.368421052631579,0,0.388888888888889,0.368421052631579,0,0.222222222222222,0.166666666666667,54.3157894736842,1,1,0.388888888888889,0.388888888888889,0,1994,0,1
2009,S100,0.1,0.45,0.45,0,0,0.0555555555555556,0.1,0.388888888888889,0.4,0.5,0.388888888888889,0.35,0,0.222222222222222,0.166666666666667,54.65,1,1,0.333333333333333,0.333333333333333,0,1994,0,1
2010,S100,0.0952380952380952,0.476190476190476,0.428571428571429,0,0,0.157894736842105,0.19047619047619,0.421052631578947,0.428571428571429,0.5,0.421052631578947,0.380952380952381,0,0.263157894736842,0.157894736842105,54,1,1,0.315789473684211,0.315789473684211,0,1994,0,1
2011,S100,0.0869565217391304,0.565217391304348,0.347826086956522,0,0,0.2,0.181818181818182,0.476190476190476,0.478260869565217,0.5,0.380952380952381,0.347826086956522,0,0.238095238095238,0.142857142857143,52.8181818181818,0.952380952380952,0.952380952380952,0.285714285714286,0.285714285714286,0,1994,0,1
2012,S100,0.0869565217391304,0.565217391304348,0.347826086956522,0.05,0.0454545454545455,0.2,0.181818181818182,0.476190476190476,0.478260869565217,0.5,0.380952380952381,0.347826086956522,0,0.238095238095238,0.142857142857143,53.8181818181818,0.952380952380952,0.952380952380952,0.285714285714286,0.285714285714286,0,1994,0,1
2013,S100,0.0833333333333333,0.583333333333333,0.333333333333333,0.0476190476190476,0.0434782608695652,0.238095238095238,0.217391304347826,0.454545454545455,0.458333333333333,0.5,0.363636363636364,0.333333333333333,0,0.227272727272727,0.136363636363636,53.9565217391304,0.954545454545455,0.954545454545455,0.272727272727273,0.272727272727273,0,1994,0,1
2014,S100,0.130434782608696,0.608695652173913,0.260869565217391,0.0526315789473684,0.0476190476190476,0.263157894736842,0.238095238095238,0.45,0.478260869565217,0.666666666666667,0.35,0.304347826086957,0,0.2,0.15,53.952380952381,0.95,0.95,0.3,0.3,0,1994,0,1
2015,S100,0.15,0.6,0.25,0.0625,0.0555555555555556,0.1875,0.166666666666667,0.470588235294118,0.5,0.666666666666667,0.294117647058824,0.25,0,0.176470588235294,0.117647058823529,55.1111111111111,0.941176470588235,0.941176470588235,0.352941176470588,0.352941176470588,0,1994,0,1
2016,S100,0.130434782608696,0.608695652173913,0.260869565217391,0,0,0.263157894736842,0.238095238095238,0.45,0.478260869565217,0.666666666666667,0.25,0.217391304347826,0,0.15,0.1,53.2857142857143,0.9,0.95,0.4,0.4,0,1994,0,1
2017,S100,0.136363636363636,0.590909090909091,0.272727272727273,0,0,0.277777777777778,0.25,0.526315789473684,0.545454545454545,0.666666666666667,0.263157894736842,0.227272727272727,0,0.210526315789474,0.0526315789473684,50.75,0.842105263157895,0.947368421052632,0.315789473684211,0.315789473684211,0,1994,0,1
1978,S100,0,0.666666666666667,0.333333333333333,0,0,0.466666666666667,0.466666666666667,0.133333333333333,0.133333333333333,,0,0,,0,0,44.0666666666667,0.866666666666667,1,0.266666666666667,0.266666666666667,0,1994,0,1
1979,S100,0,0.411764705882353,0.588235294117647,0,0,0.529411764705882,0.529411764705882,0.176470588235294,0.176470588235294,,0,0,,0,0,44.2941176470588,0.823529411764706,1,0.294117647058824,0.294117647058824,0,1994,0,1
1980,S100,0,0.368421052631579,0.631578947368421,0,0,0.473684210526316,0.473684210526316,0.157894736842105,0.157894736842105,,0,0,,0,0,44.9473684210526,0.842105263157895,1,0.263157894736842,0.263157894736842,0,1994,0,1
1981,S100,0,0.333333333333333,0.666666666666667,0,0,0.444444444444444,0.444444444444444,0.166666666666667,0.166666666666667,,0,0,,0,0,45.5,0.888888888888889,1,0.277777777777778,0.277777777777778,0,1994,0,1
1982,S100,0,0.368421052631579,0.631578947368421,0.0526315789473684,0.0526315789473684,0.473684210526316,0.473684210526316,0.157894736842105,0.157894736842105,,0,0,,0,0,43.8421052631579,0.894736842105263,1,0.368421052631579,0.368421052631579,0,1994,0,1
1983,S100,0,0.55,0.45,0,0,0.5,0.5,0.15,0.15,,0,0,,0,0,41.25,0.95,1,0.4,0.4,0,1994,0,1
1984,S100,0,0.571428571428571,0.428571428571429,0,0,0.571428571428571,0.571428571428571,0.0952380952380952,0.0952380952380952,,0,0,,0,0,40.7619047619048,1,1,0.380952380952381,0.380952380952381,0,1994,0,1
1985,S100,0,0.55,0.45,0,0,0.6,0.6,0.1,0.1,,0,0,,0,0,40.55,1,1,0.35,0.35,0,1994,0,1
1986,S100,0,0.571428571428571,0.428571428571429,0,0,0.619047619047619,0.619047619047619,0.0952380952380952,0.0952380952380952,,0.0476190476190476,0.0476190476190476,,0,0.0476190476190476,41.1428571428572,1,1,0.333333333333333,0.333333333333333,0,1994,0,1
1987,S100,0,0.55,0.45,0,0,0.5,0.5,0.15,0.15,,0.05,0.05,,0,0.05,42.6,1,1,0.3,0.3,0,1994,0,1
1988,S100,0,0.5,0.5,0,0,0.5,0.5,0.111111111111111,0.111111111111111,,0.0555555555555556,0.0555555555555556,,0,0.0555555555555556,44.1111111111111,1,1,0.277777777777778,0.277777777777778,0,1994,0,1
1989,S100,0,0.4375,0.5625,0,0,0.1875,0.1875,0.125,0.125,,0,0,,0,0,46.375,1,1,0.25,0.25,0,1994,0,1
1975,S100,0,0.739130434782609,0.260869565217391,0,0,0.608695652173913,0.608695652173913,0.173913043478261,0.173913043478261,,0,0,,0,0,41.304347826087,0.739130434782609,0.869565217391304,0.260869565217391,0.260869565217391,0,1994,0,1
1991,S101,0,0.1,0.9,0,0,0.3,0.3,0.25,0.25,,0.1,0.1,,0.1,0,46.5,0.95,1,0.35,0.35,0,1994,0,1
1990,S101,0,0.0526315789473684,0.947368421052632,0,0,0.263157894736842,0.263157894736842,0.210526315789474,0.210526315789474,,0.0526315789473684,0.0526315789473684,,0.0526315789473684,0,47.9473684210526,0.947368421052632,1,0.368421052631579,0.368421052631579,0,1994,0,1
1992,S101,0,0.105263157894737,0.894736842105263,0.0526315789473684,0.0526315789473684,0.157894736842105,0.157894736842105,0.263157894736842,0.263157894736842,,0.105263157894737,0.105263157894737,,0.105263157894737,0,48,0.947368421052632,1,0.315789473684211,0.315789473684211,0,1994,0,1
1993,S101,0,0.105263157894737,0.894736842105263,0,0,0.105263157894737,0.105263157894737,0.263157894736842,0.263157894736842,,0.105263157894737,0.105263157894737,,0.105263157894737,0,48.1578947368421,0.947368421052632,1,0.315789473684211,0.315789473684211,0,1994,0,1
1994,S101,0,0.105263157894737,0.894736842105263,0,0,0.105263157894737,0.105263157894737,0.263157894736842,0.263157894736842,,0.105263157894737,0.105263157894737,,0.105263157894737,0,49.1578947368421,0.947368421052632,1,0.315789473684211,0.315789473684211,0,1994,0,1
1995,S101,0,0.111111111111111,0.888888888888889,0,0,0.111111111111111,0.111111111111111,0.277777777777778,0.277777777777778,,0.111111111111111,0.111111111111111,,0.111111111111111,0,50.5,1,1,0.333333333333333,0.333333333333333,0,1994,0,1
2013,S101,0,0.28,0.72,0.04,0.04,0.12,0.12,0.32,0.32,,0.08,0.08,,0.04,0.04,54.2,0.92,0.96,0.28,0.28,0,1994,0,1
2014,S101,0,0.291666666666667,0.708333333333333,0.0416666666666667,0.0416666666666667,0.125,0.125,0.291666666666667,0.291666666666667,,0.0833333333333333,0.0833333333333333,,0.0416666666666667,0.0416666666666667,55.2083333333333,0.916666666666667,0.958333333333333,0.333333333333333,0.333333333333333,0,1994,0,1
2015,S101,0,0.32,0.68,0.04,0.04,0.04,0.04,0.28,0.28,,0.08,0.08,,0.04,0.04,55.48,0.88,0.96,0.32,0.32,0,1994,0,1
2016,S101,0,0.32,0.68,0.04,0.04,0.04,0.04,0.28,0.28,,0.08,0.08,,0.04,0.04,56.48,0.88,0.96,0.32,0.32,0,1994,0,1
2017,S101,0,0.25,0.75,0.0416666666666667,0.0416666666666667,0,0,0.291666666666667,0.291666666666667,,0.0833333333333333,0.0833333333333333,,0.0416666666666667,0.0416666666666667,58.2083333333333,0.916666666666667,0.958333333333333,0.333333333333333,0.333333333333333,0,1994,0,1
1996,S101,0,0.2,0.8,0,0,0.15,0.15,0.2,0.2,,0.05,0.05,,0.05,0,49.8,1,1,0.3,0.3,0,1994,0,1
1997,S101,0,0.15,0.85,0,0,0.15,0.15,0.2,0.2,,0.05,0.05,,0.05,0,50.8,1,1,0.3,0.3,0,1994,0,1
1998,S101,0,0.25,0.75,0,0,0.304347826086957,0.304347826086957,0.291666666666667,0.291666666666667,,0.0416666666666667,0.0416666666666667,,0.0416666666666667,0,47.6956521739131,0.958333333333333,0.958333333333333,0.25,0.25,0,1994,0,1
1999,S101,0,0.272727272727273,0.727272727272727,0,0,0.272727272727273,0.272727272727273,0.272727272727273,0.272727272727273,,0.0454545454545455,0.0454545454545455,,0.0454545454545455,0,48.9090909090909,1,1,0.318181818181818,0.318181818181818,0,1994,0,1
2000,S101,0,0.333333333333333,0.666666666666667,0,0,0.291666666666667,0.291666666666667,0.291666666666667,0.291666666666667,,0.0833333333333333,0.0833333333333333,,0.0833333333333333,0,48.7916666666667,1,1,0.291666666666667,0.291666666666667,0,1994,0,1
2001,S101,0,0.333333333333333,0.666666666666667,0,0,0.25,0.25,0.25,0.25,,0.0833333333333333,0.0833333333333333,,0.0833333333333333,0,49.75,1,1,0.291666666666667,0.291666666666667,0,1994,0,1
2002,S101,0,0.375,0.625,0,0,0.291666666666667,0.291666666666667,0.208333333333333,0.208333333333333,,0.125,0.125,,0.0833333333333333,0.0416666666666667,47.9583333333333,1,1,0.25,0.25,0,1994,0,1
2003,S101,0,0.384615384615385,0.615384615384615,0,0,0.346153846153846,0.346153846153846,0.230769230769231,0.230769230769231,,0.153846153846154,0.153846153846154,,0.0769230769230769,0.0769230769230769,48,0.923076923076923,1,0.269230769230769,0.269230769230769,0,1994,0,1
2004,S101,0,0.423076923076923,0.576923076923077,0,0,0.384615384615385,0.384615384615385,0.269230769230769,0.269230769230769,,0.115384615384615,0.115384615384615,,0.0769230769230769,0.0384615384615385,47.6153846153846,0.923076923076923,1,0.269230769230769,0.269230769230769,0,1994,0,1
2005,S101,0,0.423076923076923,0.576923076923077,0,0,0.384615384615385,0.384615384615385,0.269230769230769,0.269230769230769,,0.115384615384615,0.115384615384615,,0.0769230769230769,0.0384615384615385,48.6153846153846,0.923076923076923,1,0.269230769230769,0.269230769230769,0,1994,0,1
2006,S101,0,0.423076923076923,0.576923076923077,0,0,0.384615384615385,0.384615384615385,0.307692307692308,0.307692307692308,,0.115384615384615,0.115384615384615,,0.0769230769230769,0.0384615384615385,49.0769230769231,0.923076923076923,1,0.230769230769231,0.230769230769231,0,1994,0,1
2007,S101,0,0.423076923076923,0.576923076923077,0.0384615384615385,0.0384615384615385,0.307692307692308,0.307692307692308,0.307692307692308,0.307692307692308,,0.115384615384615,0.115384615384615,,0.0769230769230769,0.0384615384615385,50.0769230769231,0.923076923076923,1,0.230769230769231,0.230769230769231,0,1994,0,1
2008,S101,0,0.304347826086957,0.695652173913044,0.0434782608695652,0.0434782608695652,0.260869565217391,0.260869565217391,0.304347826086957,0.304347826086957,,0.0869565217391304,0.0869565217391304,,0.0434782608695652,0.0434782608695652,51.3478260869565,0.956521739130435,1,0.260869565217391,0.260869565217391,0,1994,0,1
2009,S101,0,0.318181818181818,0.681818181818182,0.0454545454545455,0.0454545454545455,0.136363636363636,0.136363636363636,0.272727272727273,0.272727272727273,,0.0909090909090909,0.0909090909090909,,0.0454545454545455,0.0454545454545455,52.6818181818182,0.954545454545455,1,0.272727272727273,0.272727272727273,0,1994,0,1
2010,S101,0,0.227272727272727,0.772727272727273,0.0454545454545455,0.0454545454545455,0.0909090909090909,0.0909090909090909,0.272727272727273,0.272727272727273,,0.0909090909090909,0.0909090909090909,,0.0454545454545455,0.0454545454545455,52.8636363636364,0.954545454545455,1,0.318181818181818,0.318181818181818,0,1994,0,1
2011,S101,0,0.32,0.68,0.04,0.04,0.12,0.12,0.28,0.28,,0.04,0.04,,0.04,0,51.56,0.92,1,0.28,0.28,0,1994,0,1
2012,S101,0,0.307692307692308,0.692307692307692,0.0384615384615385,0.0384615384615385,0.115384615384615,0.115384615384615,0.307692307692308,0.307692307692308,,0.0384615384615385,0.0384615384615385,,0.0384615384615385,0,52.6538461538462,0.923076923076923,0.961538461538461,0.269230769230769,0.269230769230769,0,1994,0,1
1983,S101,0,0.304347826086957,0.695652173913044,0,0,0.434782608695652,0.434782608695652,0.130434782608696,0.130434782608696,,0,0,,0,0,43.695652173913,0.869565217391304,1,0.260869565217391,0.260869565217391,0,1994,0,1
1984,S101,0,0.238095238095238,0.761904761904762,0,0,0.428571428571429,0.428571428571429,0.19047619047619,0.19047619047619,,0,0,,0,0,45.0952380952381,0.904761904761905,1,0.333333333333333,0.333333333333333,0,1994,0,1
1985,S101,0,0.19047619047619,0.80952380952381,0,0,0.428571428571429,0.428571428571429,0.19047619047619,0.19047619047619,,0,0,,0,0,46.0952380952381,0.904761904761905,1,0.333333333333333,0.333333333333333,0,1994,0,1
1986,S101,0,0.157894736842105,0.842105263157895,0,0,0.421052631578947,0.421052631578947,0.210526315789474,0.210526315789474,,0,0,,0,0,45.421052631579,0.947368421052632,1,0.368421052631579,0.368421052631579,0,1994,0,1
1987,S101,0,0.105263157894737,0.894736842105263,0,0,0.368421052631579,0.368421052631579,0.157894736842105,0.157894736842105,,0,0,,0,0,46.3684210526316,0.947368421052632,1,0.368421052631579,0.368421052631579,0,1994,0,1
1988,S101,0,0.15,0.85,0,0,0.35,0.35,0.15,0.15,,0,0,,0,0,46.75,0.95,1,0.35,0.35,0,1994,0,1
1989,S101,0,0.105263157894737,0.894736842105263,0,0,0.263157894736842,0.263157894736842,0.157894736842105,0.157894736842105,,0,0,,0,0,48.3684210526316,0.947368421052632,1,0.368421052631579,0.368421052631579,0,1994,0,1
1974,S101,0,0.411764705882353,0.588235294117647,0,0,0.470588235294118,0.470588235294118,0.0588235294117647,0.0588235294117647,,0,0,,0,0,44.5882352941177,0.764705882352941,1,0.176470588235294,0.176470588235294,0,1994,0,1
1972,S101,0,0.615384615384615,0.384615384615385,0,0,0.461538461538462,0.461538461538462,0,0,,0,0,,0,0,43.6923076923077,0.846153846153846,1,0.230769230769231,0.230769230769231,0,1994,0,1
1973,S101,0,0.533333333333333,0.466666666666667,0,0,0.4,0.4,0,0,,0,0,,0,0,45.2,0.866666666666667,1,0.2,0.2,0,1994,0,1
1975,S101,0,0.5,0.5,0.05,0.05,0.45,0.45,0.1,0.1,,0,0,,0,0,45.55,0.75,1,0.2,0.2,0,1994,0,1
1976,S101,0,0.368421052631579,0.631578947368421,0,0,0.421052631578947,0.421052631578947,0.105263157894737,0.105263157894737,,0,0,,0,0,45.6842105263158,0.736842105263158,1,0.210526315789474,0.210526315789474,0,1994,0,1
1977,S101,0,0.428571428571429,0.571428571428571,0,0,0.428571428571429,0.428571428571429,0.0952380952380952,0.0952380952380952,,0,0,,0,0,45.7142857142857,0.761904761904762,1,0.19047619047619,0.19047619047619,0,1994,0,1
1978,S101,0,0.45,0.55,0,0,0.25,0.25,0.1,0.1,,0,0,,0,0,46.15,0.8,1,0.25,0.25,0,1994,0,1
1979,S101,0,0.428571428571429,0.571428571428571,0,0,0.428571428571429,0.428571428571429,0.142857142857143,0.142857142857143,,0,0,,0,0,42.5714285714286,0.904761904761905,1,0.19047619047619,0.19047619047619,0,1994,0,1
1980,S101,0,0.409090909090909,0.590909090909091,0,0,0.409090909090909,0.409090909090909,0.136363636363636,0.136363636363636,,0,0,,0,0,42.9090909090909,0.909090909090909,1,0.227272727272727,0.227272727272727,0,1994,0,1
1981,S101,0,0.363636363636364,0.636363636363636,0,0,0.5,0.5,0.136363636363636,0.136363636363636,,0,0,,0,0,41.1363636363636,0.863636363636364,1,0.227272727272727,0.227272727272727,0,1994,0,1
1982,S101,0,0.380952380952381,0.619047619047619,0,0,0.428571428571429,0.428571428571429,0.15,0.15,,0,0,,0,0,42.0952380952381,0.857142857142857,0.952380952380952,0.285714285714286,0.285714285714286,0,1994,0,1
1971,S101,0,0.333333333333333,0.666666666666667,0,0,0.333333333333333,0.333333333333333,0,0,,0,0,,0,0,47.3333333333333,0.777777777777778,1,0.222222222222222,0.222222222222222,0,1994,0,1
1989,S102,0.0833333333333333,0.166666666666667,0.75,0.0303030303030303,0.0277777777777778,0.272727272727273,0.305555555555556,0.181818181818182,0.194444444444444,0.333333333333333,0.0909090909090909,0.0833333333333333,0,0,0.0909090909090909,45.9722222222222,0.909090909090909,1,0.363636363636364,0.363636363636364,0,1994,0,1
1990,S102,0.135135135135135,0.162162162162162,0.702702702702703,0,0,0.25,0.297297297297297,0.1875,0.243243243243243,0.6,0.0625,0.0540540540540541,0,0,0.0625,45.8918918918919,0.9375,1,0.34375,0.34375,0,1994,0,1
1991,S102,0.114285714285714,0.171428571428571,0.714285714285714,0.032258064516129,0.0285714285714286,0.129032258064516,0.142857142857143,0.193548387096774,0.228571428571429,0.5,0.0645161290322581,0.0571428571428571,0,0,0.0645161290322581,46.7142857142857,0.935483870967742,1,0.32258064516129,0.32258064516129,0,1994,0,1
1992,S102,0.138888888888889,0.138888888888889,0.722222222222222,0.032258064516129,0.0277777777777778,0.0967741935483871,0.0833333333333333,0.193548387096774,0.25,0.6,0.0645161290322581,0.0555555555555556,0,0,0.0645161290322581,47.5555555555556,0.935483870967742,1,0.32258064516129,0.32258064516129,0,1994,0,1
1993,S102,0.128205128205128,0.128205128205128,0.743589743589744,0.0294117647058824,0.0256410256410256,0.147058823529412,0.128205128205128,0.235294117647059,0.282051282051282,0.6,0.0882352941176471,0.0769230769230769,0,0.0294117647058824,0.0588235294117647,47.6666666666667,0.911764705882353,1,0.294117647058824,0.294117647058824,0,1994,0,1
1994,S102,0.125,0.125,0.75,0.0285714285714286,0.025,0.171428571428571,0.15,0.257142857142857,0.3,0.6,0.0857142857142857,0.075,0,0.0285714285714286,0.0571428571428571,48.3,0.914285714285714,1,0.285714285714286,0.285714285714286,0,1994,0,1
1995,S102,0.125,0.125,0.75,0.0285714285714286,0.025,0.2,0.175,0.285714285714286,0.325,0.6,0.0571428571428571,0.05,0,0.0285714285714286,0.0285714285714286,49.1,0.914285714285714,1,0.257142857142857,0.257142857142857,0,1994,0,1
1996,S102,0.153846153846154,0.102564102564103,0.743589743589744,0,0,0.151515151515152,0.153846153846154,0.303030303030303,0.358974358974359,0.666666666666667,0.0606060606060606,0.0512820512820513,0,0.0303030303030303,0.0303030303030303,49.4102564102564,0.909090909090909,1,0.272727272727273,0.272727272727273,0,1994,0,1
1997,S102,0.121951219512195,0.121951219512195,0.75609756097561,0.0277777777777778,0.024390243902439,0.166666666666667,0.170731707317073,0.333333333333333,0.390243902439024,0.8,0.0833333333333333,0.0731707317073171,0,0.0277777777777778,0.0555555555555556,49.7560975609756,0.944444444444444,1,0.305555555555556,0.305555555555556,0,1994,0,1
1998,S102,0.121951219512195,0.121951219512195,0.75609756097561,0,0,0.138888888888889,0.121951219512195,0.333333333333333,0.390243902439024,0.8,0.0833333333333333,0.0731707317073171,0,0.0277777777777778,0.0555555555555556,50.1707317073171,0.944444444444444,1,0.305555555555556,0.305555555555556,0,1994,0,1
1999,S102,0.173913043478261,0.108695652173913,0.717391304347826,0,0,0.105263157894737,0.155555555555556,0.342105263157895,0.391304347826087,0.625,0.0789473684210526,0.0652173913043478,0,0.0263157894736842,0.0526315789473684,50,0.947368421052632,1,0.289473684210526,0.289473684210526,0,1994,0,1
2000,S102,0.166666666666667,0.104166666666667,0.729166666666667,0,0,0.125,0.148936170212766,0.35,0.395833333333333,0.625,0.1,0.0833333333333333,0,0.05,0.05,51.1063829787234,0.95,1,0.275,0.275,0,1994,0,1
2001,S102,0.14,0.12,0.74,0.0465116279069768,0.0408163265306122,0.13953488372093,0.163265306122449,0.372093023255814,0.4,0.571428571428571,0.13953488372093,0.12,0,0.0465116279069768,0.0930232558139535,51.2448979591837,0.953488372093023,1,0.255813953488372,0.255813953488372,0,1994,0,1
2002,S102,0.163636363636364,0.145454545454545,0.690909090909091,0.0434782608695652,0.0377358490566038,0.173913043478261,0.188679245283019,0.347826086956522,0.381818181818182,0.555555555555556,0.130434782608696,0.109090909090909,0,0.0434782608695652,0.0869565217391304,51.1509433962264,0.978260869565217,0.978260869565217,0.304347826086957,0.304347826086957,0,1994,0,1
2003,S102,0.134615384615385,0.153846153846154,0.711538461538462,0.0222222222222222,0.0196078431372549,0.111111111111111,0.117647058823529,0.355555555555556,0.403846153846154,0.714285714285714,0.155555555555556,0.134615384615385,0,0.0444444444444444,0.111111111111111,51.7450980392157,0.977777777777778,0.977777777777778,0.311111111111111,0.311111111111111,0,1994,0,1
